557,83.49,92.18,96.43,90.9,,,,,,,
558,83.73,92.08,98.19,92.01,,,,,,,
559,83.8,92.02,100.27,90.22,,,,,,,
560,83.54,92.14,99.1,90.47,,,,,,,
561,83.68,92.31,99.64,91.06,,,,,,,
562,84,92.23,99.84,91.43,,,,,,,
563,83.4,91.99,99.05,91.51,,,,,,,
564,83.71,92.06,96.86,90.7,,,,,,,
565,83.74,92.18,97.67,91.75,,,,,,,
566,84.32,91.77,98.7,90.66,,,,,,,
567,83.71,92.22,97.65,90.71,,,,,,,
568,83.34,91.94,98.51,91.89,,,,,,,
569,83.61,92.17,99.4,90.33,,,,,,,
570,83.87,91.9,96.81,91.45,,,,,,,
571,83.98,92.17,98.44,90.73,,,,,,,
572,84.11,92.35,97.9,90.06,,,,,,,
573,84.06,92.18,98.07,90.65,,,,,,,
574,84,92.38,97.85,90.46,,,,,,,
575,84.41,92.2,95.85,91.47,,,,,,,
576,84.22,92.44,99.51,90.26,,,,,,,
577,83.87,92.44,98.1,90.49,,,,,,,
578,83.77,92.31,97.83,89.92,,,,,,,
579,84.29,92.22,97.5,90.12,,,,,,,
580,84.96,92.18,96.45,90.13,,,,,,,
581,84.35,91.92,98.13,89.65,,,,,,,
582,84.25,92.27,99.87,91.08,,,,,,,
583,84.49,92.09,97.51,90.53,,,,,,,
584,84.63,91.95,100.24,90.92,,,,,,,
585,84.52,92.01,99.3,91.34,,,,,,,
586,84.37,92.18,97.32,91.47,,,,,,,
587,84.21,92.34,100.61,91.56,,,,,,,
588,83.73,92.24,98.38,91.06,,,,,,,
589,84.38,92.39,96.44,91.67,,,,,,,
590,84.34,92.15,101.04,90.46,,,,,,,
591,84.43,91.98,98.25,90.32,,,,,,,
592,84.58,92.17,98.86,90.98,,,,,,,
593,84.39,92.28,100.88,91.17,,,,,,,
594,84.71,92.21,96.46,90.68,,,,,,,
595,85.05,91.88,100.71,91.28,,,,,,,
596,84.61,92.18,99,90.64,,,,,,,
597,84.42,92.31,99.65,90.25,,,,,,,
598,84.68,92.09,100.93,90.57,,,,,,,
599,84.57,92.14,97.68,91.87,,,,,,,
600,84.58,92.09,97.38,90.94,,,,,,,
601,84.65,92.18,99.29,91.25,,,,,,,
602,85.03,92.1,98.97,90.72,,,,,,,
603,84.85,92.04,98.05,90.92,,,,,,,
604,84.44,92.28,97.54,90.46,,,,,,,
605,84.71,92.18,98.22,91.03,,,,,,,
606,84.54,91.77,99.85,90.5,,,,,,,
607,84.5,92.45,97.48,90.96,,,,,,,
608,84.93,92.18,101,90.48,,,,,,,
609,84.48,91.83,100.44,90.34,,,,,,,
610,84.4,92.53,98.1,90.51,,,,,,,
611,84.71,92.17,98.35,91.82,,,,,,,
612,84.6,92.33,99.82,89.75,,,,,,,
613,84.54,92.19,99.66,91.54,,,,,,,
614,84.41,91.95,99.98,90.2,,,,,,,
615,84.86,92.04,98.8,90.23,,,,,,,
616,84.73,92.15,99.8,89.59,,,,,,,
617,84.55,92.4,99.05,90.36,,,,,,,
618,84.49,92.14,99.37,90.62,,,,,,,
619,84.92,92.25,100.72,89.69,,,,,,,
620,84.96,91.81,98.11,89.56,,,,,,,
621,85.2,92.31,100.2,90.18,,,,,,,
622,85.22,92.18,99.59,90.41,,,,,,,
623,85.14,92.36,98.67,90.63,,,,,,,
624,85.29,92.26,97.99,90.32,,,,,,,
625,85.1,92.28,99.17,91.34,,,,,,,
626,85.04,92.42,100.47,91.18,,,,,,,
627,85.09,92.33,98.8,89.78,,,,,,,
628,85.03,92.32,99.73,90.72,,,,,,,
629,85.04,92.12,100.7,90.42,,,,,,,
630,85.11,92.49,97.99,91.74,,,,,,,
631,85.04,92.68,96.83,90.88,,,,,,,
632,85.38,92.04,97,90.66,,,,,,,
633,85.26,92.42,99.3,91.28,,,,,,,
634,85.49,92.28,97.97,91.53,,,,,,,
635,85.15,92.27,101.16,91.41,,,,,,,
636,85.12,91.97,97.52,91.17,,,,,,,
637,84.9,92.28,95.91,90.13,,,,,,,
638,85.19,92.41,99.2,90.59,,,,,,,
639,84.94,92.2,98.2,90.3,,,,,,,
640,85.01,92,99.5,90.85,,,,,,,
641,85.31,92.42,98.75,90.61,,,,,,,
642,85.4,92.34,99.23,91.32,,,,,,,
643,85.64,92.46,99.3,90.51,,,,,,,
644,85.31,91.93,98.36,90.72,,,,,,,
645,85.29,92.25,97.89,90.99,,,,,,,
646,85.14,92.4,99.64,90.64,,,,,,,
647,85.38,92.29,100.58,90.1,,,,,,,
648,85.58,92.45,97.92,91.31,,,,,,,
649,85.19,92.58,99.33,90.4,,,,,,,
650,85.15,92.26,97.55,90.72,,,,,,,
651,85.36,92.46,98.63,91.45,,,,,,,
652,85.29,92.22,100.55,90.7,,,,,,,
653,85.06,92.12,98.47,90.4,,,,,,,
654,85.31,92.11,98.21,90.44,,,,,,,
655,85.41,92.09,101.82,90.46,,,,,,,
656,85.42,91.94,98.34,91.45,,,,,,,
657,85.38,92.15,98.3,91.83,,,,,,,
658,85.23,92.31,98,90.81,,,,,,,
659,85.15,92.25,98.88,90.67,,,,,,,
660,85.28,91.78,100.42,89.49,,,,,,,
661,85.42,92.37,99.86,91.98,,,,,,,
662,85.81,92.21,99.42,90.84,,,,,,,
663,85.26,92.12,99.75,90.02,,,,,,,
664,85.45,91.9,97.49,90.54,,,,,,,
665,85.37,92,99.47,89.83,,,,,,,
666,85.38,92.23,101.39,89.19,,,,,,,
667,85.65,92.28,100.45,90.69,,,,,,,
668,85.56,92.07,99.64,90.46,,,,,,,
669,85.25,92.01,100.21,90.56,,,,,,,
670,85.95,92.08,99.24,90.72,,,,,,,
671,85.58,92.22,99.61,90.34,,,,,,,
672,85.53,92.11,99.89,89.61,,,,,,,
673,85.5,91.99,98.69,90.45,,,,,,,
674,85.57,92.35,97.99,89.61,,,,,,,
675,85.49,92.22,98.47,91.35,,,,,,,
676,85.7,92.17,100.09,90.96,,,,,,,
677,85.45,92.32,100.49,90.64,,,,,,,
678,85.23,92.23,98.22,90.59,,,,,,,
679,85.73,92.19,99.91,91,,,,,,,
680,85.58,92.25,97.92,91.32,,,,,,,
681,85.55,92.25,99.23,90.98,,,,,,,
682,85.59,92.32,97.45,91.08,,,,,,,
683,85.9,92.18,97.68,91.23,,,,,,,
684,85.82,92.48,99.16,92.08,,,,,,,
685,85.72,92.14,98.26,91.62,,,,,,,
686,85.87,92.37,97.52,91.28,,,,,,,
687,85.51,92.18,99.68,91.98,,,,,,,
688,85.34,92.34,96.97,91.62,,,,,,,
689,85.68,92.08,98.18,92.46,,,,,,,
690,85.68,92.31,98.63,91.75,,,,,,,
691,85.85,91.91,97.62,91.75,,,,,,,
692,85.59,92.42,99.48,92.05,,,,,,,
693,85.8,91.94,99.27,91.36,,,,,,,
694,84.98,92.23,98.54,91.04,,,,,,,
695,85.75,92.15,98.86,91.12,,,,,,,
696,85.95,91.95,101.5,91.5,,,,,,,
697,85.67,92.04,98.91,92.29,,,,,,,
698,85.75,92.21,99.03,91.59,,,,,,,
699,85.87,92.25,99.1,91.68,,,,,,,
700,85.75,92.36,98.36,91.73,,,,,,,
701,85.65,92.35,101.11,92.65,,,,,,,
702,85.99,92.47,101.68,91.6,,,,,,,
703,85.6,92.16,98.4,91.83,,,,,,,
704,85.81,92.03,100.15,91.61,,,,,,,
705,85.98,92.22,99.85,90.52,,,,,,,
706,85.65,92.39,99.55,90.7,,,,,,,
707,85.88,92.17,99.7,90.76,,,,,,,
708,86.08,92.45,98.05,90.72,,,,,,,
709,85.76,92.12,97.38,91.2,,,,,,,
710,85.93,92.59,98.01,91.68,,,,,,,
711,85.71,92.27,101.29,91.62,,,,,,,
712,85.82,92.25,97.88,91.58,,,,,,,
713,85.8,92.19,97.78,92.34,,,,,,,
714,86.06,92.23,100.32,91.63,,,,,,,
715,85.73,92.3,97.21,91.4,,,,,,,
716,86.13,92.14,100.43,90.68,,,,,,,
717,86.06,92.45,98.83,91.87,,,,,,,
718,86.21,92.25,99.16,92.07,,,,,,,
719,85.86,92.14,99.53,91.26,,,,,,,
720,86.38,92.47,97.45,92,,,,,,,
721,85.82,92.27,99.65,91.91,,,,,,,
722,86,92.25,97.8,91.39,,,,,,,
723,86.21,92.35,97.94,92.32,,,,,,,
724,86.2,92.09,99.94,91.34,,,,,,,
725,86.2,92.18,99.39,91.58,,,,,,,
726,85.75,92.23,99.75,92.27,,,,,,,
727,85.97,92.04,97.22,92.14,,,,,,,
728,86.08,92.07,99.18,91.86,,,,,,,
729,86.18,92.27,98.81,91.66,,,,,,,
730,86.55,92.09,100.09,92.15,,,,,,,
731,86.22,92.42,98.91,91.51,,,,,,,
732,86.05,92.4,96.97,91.44,,,,,,,
733,85.99,92.09,98.79,92.37,,,,,,,
734,86.29,92.42,98.47,92.47,,,,,,,
735,86.62,91.97,97,92.14,,,,,,,
736,86.07,92.29,99,92.13,,,,,,,
737,86.27,92.23,98.29,93.34,,,,,,,
738,86.34,92.04,100,91.61,,,,,,,
739,86.16,91.92,100.67,92.08,,,,,,,
740,86.47,92.2,99.79,91.75,,,,,,,
741,86.25,92.14,100.87,91.59,,,,,,,
742,86.27,92.58,99.26,91.4,,,,,,,
743,86.39,92.47,97.55,91.25,,,,,,,
744,86.15,92.11,97,91.39,,,,,,,
745,86.08,92.26,99.02,92.35,,,,,,,
746,86.41,92.15,99.36,91.25,,,,,,,
747,86.15,92.28,100.9,91.95,,,,,,,
748,86.3,92.52,101.5,91.41,,,,,,,
749,86.43,92.46,99.34,92.55,,,,,,,
750,86.93,92.32,100.31,92.15,,,,,,,
751,86.53,92.39,101.28,91.67,,,,,,,
752,86.45,92.25,99.19,92.57,,,,,,,
753,86.35,92.07,99.97,91.02,,,,,,,
754,86.23,92.31,99.08,91.27,,,,,,,
755,86.57,92.36,100.32,91.82,,,,,,,
756,86.57,92.38,99.88,90.92,,,,,,,
757,86.68,92.16,99.93,91.96,,,,,,,
758,86.37,92.35,97.89,91.21,,,,,,,
759,86.74,92.47,96.81,91.43,,,,,,,
760,86.51,92.53,97.42,91.88,,,,,,,
761,86.38,92.34,101.37,91.46,,,,,,,
762,86.17,92.02,99.02,91.48,,,,,,,
763,86.14,91.99,99.65,91.93,,,,,,,
764,86.22,92.24,100.68,91.34,,,,,,,
765,86.62,92.46,98.58,91.76,,,,,,,
766,86.61,92.26,99.6,92.28,,,,,,,
767,86.53,92.16,97.29,91.18,,,,,,,
768,86.25,92.2,98.62,91,,,,,,,
769,86.52,92.24,99.39,91.96,,,,,,,
770,86.72,92.27,100.2,91.37,,,,,,,
771,87.07,91.8,99.36,91.45,,,,,,,
772,86.57,92.27,98.59,91.55,,,,,,,
773,86.93,92.14,98.42,91.72,,,,,,,
774,87.09,92.28,99.2,92.28,,,,,,,
775,86.52,92.34,99.34,91.52,,,,,,,
776,86.57,92.1,100.1,91.94,,,,,,,
777,86.72,92.34,98.81,91.6,,,,,,,
778,86.82,92.37,99.23,91,,,,,,,
779,86.5,92.36,97.75,92.33,,,,,,,
780,86.98,92.31,98.5,91.09,,,,,,,
781,86.46,92.06,99.21,91.56,,,,,,,
782,86.67,92.26,100.23,91.65,,,,,,,
783,86.76,92.34,100.26,91.88,,,,,,,
784,86.7,92.47,99.85,92.2,,,,,,,
785,86.06,92.15,98.29,91.97,,,,,,,
786,86.82,92.36,97.68,91.66,,,,,,,
787,87.12,92.36,100.24,90.23,,,,,,,
788,86.93,92.32,98.17,92.47,,,,,,,
789,86.26,92.04,98.2,92.41,,,,,,,
790,86.56,92.36,98.12,90.44,,,,,,,
791,86.66,92.39,98.73,91.56,,,,,,,
792,86.62,91.97,101.76,92.1,,,,,,,
793,86.37,91.95,100.45,91.14,,,,,,,
794,87.07,92.26,98.96,91.44,,,,,,,
795,87.07,91.99,97.49,92.22,,,,,,,
796,86.69,92.31,98.67,90.98,,,,,,,
797,86.89,92.49,99.41,91.43,,,,,,,
798,87.02,92.08,99.18,91.92,,,,,,,
799,86.86,92.28,98.09,91.78,,,,,,,
800,86.85,92.36,98.45,91.59,,,,,,,
801,86.69,92.37,99.92,91.6,,,,,,,
802,86.84,92.42,98.49,91.07,,,,,,,
803,86.64,92.21,98.55,92.24,,,,,,,
804,87.05,91.95,98.91,91.24,,,,,,,
805,86.51,92.11,98.16,91.06,,,,,,,
806,86.83,91.87,97.77,91.39,,,,,,,
807,86.7,92.54,98.48,92,,,,,,,
808,86.64,92.4,99.31,91.29,,,,,,,
809,87.17,91.95,100.73,90.8,,,,,,,
810,87.07,92.12,98.23,92.03,,,,,,,
811,86.8,92.12,98.31,91.8,,,,,,,
812,86.76,92.43,99.7,92.17,,,,,,,
813,87.08,92.15,100.07,92.54,,,,,,,
814,86.77,92.32,99.93,91.34,,,,,,,
815,86.74,92.39,97.87,92.8,,,,,,,
816,86.63,92.15,99.45,91.62,,,,,,,
817,86.99,92.17,99.27,91.63,,,,,,,
818,87,92.44,99.03,92.22,,,,,,,
819,86.64,92.2,97.91,91.85,,,,,,,
820,86.96,92.51,96.98,90.87,,,,,,,
821,87.19,92.47,100.29,92.08,,,,,,,
822,87.48,91.84,98.36,90.46,,,,,,,
823,87.07,92.21,99.61,91.74,,,,,,,
824,87.11,92.44,100.37,91.4,,,,,,,
825,87.19,92.28,100.79,91.51,,,,,,,
826,87.09,92.37,98.77,91.43,,,,,,,
827,87.04,92.4,98.41,91.04,,,,,,,
828,87.14,92.39,98.73,92.09,,,,,,,
829,87.25,92.32,100,91.43,,,,,,,
830,87.29,92.22,100.54,90.85,,,,,,,
831,86.8,92.43,98.63,91.23,,,,,,,
832,86.89,92.41,99.01,91.22,,,,,,,
833,87,92.07,97.45,90.65,,,,,,,
834,87.45,92.18,99.29,90.7,,,,,,,
835,87.32,92.43,97.33,91.2,,,,,,,
836,87.21,91.86,99.52,92.04,,,,,,,
837,87.28,92.11,100.11,91.54,,,,,,,
838,87.44,92.46,97.34,91.17,,,,,,,
839,87.55,92.14,96.95,90.72,,,,,,,
840,87.29,92.41,97.66,92.37,,,,,,,
841,86.69,92.02,99.58,91.79,,,,,,,
842,87.06,92.21,99.5,91.25,,,,,,,
843,87.04,92.39,97.08,90.94,,,,,,,
844,87.11,92.37,98.77,91.47,,,,,,,
845,87.13,92.43,99.69,91.47,,,,,,,
846,86.9,92.58,100.06,91.53,,,,,,,
847,86.88,92.24,99.44,91.84,,,,,,,
848,87.25,91.85,99.01,91.32,,,,,,,
849,87.14,92.36,100.28,91.05,,,,,,,
850,87,92.14,99.42,92,,,,,,,
851,86.84,92.31,98.86,91.28,,,,,,,
852,87.49,92.07,99.93,90.07,,,,,,,
853,86.98,92.21,99.73,91.26,,,,,,,
854,86.9,92.29,98.37,92.42,,,,,,,
855,86.95,92.15,99.68,92.58,,,,,,,
856,86.9,92.04,97.56,91.65,,,,,,,
857,87.36,92.47,98.14,91.19,,,,,,,
858,87.31,92.32,99.33,91.53,,,,,,,
859,87.19,91.75,98.42,91.87,,,,,,,
860,87.67,92.04,98.15,91.29,,,,,,,
861,87.26,92.38,99.75,91.95,,,,,,,
862,87.41,92.06,97.91,92.09,,,,,,,
863,87.32,92.02,99.26,91.77,,,,,,,
864,87.57,92.07,98.31,92.02,,,,,,,
865,87.36,92.32,99.07,91.62,,,,,,,
866,87.59,92.03,101.19,92.32,,,,,,,
867,87.53,92.19,97.62,92.08,,,,,,,
868,87.58,92.31,96.62,91.94,,,,,,,
869,87.43,92.11,97.85,92,,,,,,,
870,87.31,92.19,97.89,91.51,,,,,,,
871,87.49,92,100.28,91.13,,,,,,,
872,87.21,92.31,99.23,91.27,,,,,,,
873,87.08,92.32,98.39,91.2,,,,,,,
874,87.22,91.91,97.8,91.59,,,,,,,
875,87.49,92.06,99,90.78,,,,,,,
876,87.53,92.37,98.86,90.27,,,,,,,
877,87.28,92.37,101.58,91.91,,,,,,,
878,87.3,92.2,97.83,90.71,,,,,,,
879,87.29,92.46,98.03,90.83,,,,,,,
880,87.43,92.37,98.48,92.24,,,,,,,
881,87.56,92,98.23,91.56,,,,,,,
882,87.45,91.94,98.58,91.73,,,,,,,
883,87.07,92.1,97.8,91.51,,,,,,,
884,87.36,92.58,98.75,91.12,,,,,,,
885,86.74,92.12,98.78,91.74,,,,,,,
886,86.83,92.13,97.13,91.93,,,,,,,
887,87.01,92.12,98.42,92.16,,,,,,,
888,87.28,92.56,96.78,91.87,,,,,,,
889,87.2,92.27,97.16,91.73,,,,,,,
890,87.16,92.37,99.01,91.75,,,,,,,
891,87.37,91.93,98.53,92.41,,,,,,,
892,87.25,92.28,97.93,91.35,,,,,,,
893,87.06,91.96,97.89,91.23,,,,,,,
894,87.09,92.34,98.07,92.18,,,,,,,
895,87.25,92.2,101.42,91.47,,,,,,,
896,87.17,92.36,98.79,90.6,,,,,,,
897,87.53,92.37,98.13,91.26,,,,,,,
898,87.27,92.22,99.12,91.55,,,,,,,
899,87.76,92.5,98.28,90.96,,,,,,,
900,87.73,92.12,99.47,90.78,,,,,,,
901,87.53,92.3,99.53,93.07,,,,,,,
902,87.39,92.06,98.69,91.99,,,,,,,
903,87.63,92.15,98.98,91.09,,,,,,,
904,87.14,92.32,98.63,91.05,,,,,,,
905,87.37,92.24,99.26,91.46,,,,,,,
906,87.68,92.29,100.38,91.16,,,,,,,
907,87.39,91.85,98.03,92.87,,,,,,,
908,87.44,92.14,97.7,90.5,,,,,,,
909,87.65,92.11,99.83,90.98,,,,,,,
910,87.53,92.45,98.45,92.65,,,,,,,
911,87.07,92.29,99.38,91.91,,,,,,,
912,87.39,92.21,98.29,91.95,,,,,,,
913,87.02,91.99,97.63,91.18,,,,,,,
914,87.31,92.2,99.23,91.5,,,,,,,
915,87.51,92.02,99.33,91.87,,,,,,,
916,87.04,91.92,97.95,90.68,,,,,,,
917,87.31,92.22,98.41,91.12,,,,,,,
918,86.96,92.5,97.78,91.19,,,,,,,
919,87.38,92,97.7,91.69,,,,,,,
920,87.26,92.36,97.59,91.55,,,,,,,
921,87.34,92.31,98.69,92.41,,,,,,,
922,86.98,92.34,99.62,90.37,,,,,,,
923,87.38,92.42,98.82,91.93,,,,,,,
924,87.44,92.34,100.11,91.01,,,,,,,
925,87.66,91.71,100.84,91.61,,,,,,,
926,87.44,91.81,96.29,91.29,,,,,,,
927,87.59,92.07,97.58,90.72,,,,,,,
928,87.54,92.08,98.13,92.13,,,,,,,
929,87.93,92.09,98.05,91.58,,,,,,,
930,87.89,92.32,97.5,92,,,,,,,
931,87.54,92.51,99.42,92.04,,,,,,,
932,87.4,92.07,97.27,91.31,,,,,,,
933,87.65,91.82,99.33,91.72,,,,,,,
934,87.39,92.52,98.54,91.38,,,,,,,
935,87.62,92.32,98.37,90.79,,,,,,,
936,87.38,92.23,98.17,91.01,,,,,,,
937,87.73,91.92,100.82,92.24,,,,,,,
938,87.67,92.15,98.52,91.41,,,,,,,
939,87.6,92.11,98.97,91.72,,,,,,,
940,88.02,92.09,99.95,91.77,,,,,,,
941,87.65,91.99,98.37,92.86,,,,,,,
942,87.55,92.37,97.59,91.72,,,,,,,
943,87.84,92.08,98.89,90.55,,,,,,,
944,87.78,92.39,98.79,90.7,,,,,,,
945,87.7,92.34,100.27,91.64,,,,,,,
946,88.13,92.22,98.22,90.8,,,,,,,
947,87.64,92.46,95.91,91.22,,,,,,,
948,87.6,92.02,98.95,90.65,,,,,,,
949,87.81,92.4,98.29,91.72,,,,,,,
950,87.41,92.24,99.99,92.02,,,,,,,
951,87.62,92.31,97.38,92.99,,,,,,,
952,87.7,92.09,100.15,91.7,,,,,,,
953,87.43,92.25,99.91,91.21,,,,,,,
954,87.94,92.22,98.92,91.31,,,,,,,
955,87.83,92.14,98.14,91.06,,,,,,,
956,88.02,92.17,98.64,91.14,,,,,,,
957,87.71,92.28,97.92,91.41,,,,,,,
958,87.83,92.14,99.75,91.59,,,,,,,
959,87.56,92.15,97.97,91.75,,,,,,,
960,87.36,92.32,98.01,92.04,,,,,,,
961,87.95,92.17,98.05,91.83,,,,,,,
962,87.71,92.28,98.3,91.75,,,,,,,
963,87.44,92.34,98.29,91.28,,,,,,,
964,87.61,92.31,99.26,91.25,,,,,,,
965,87.67,92.41,97.82,90.9,,,,,,,
966,87.53,92.18,97.96,90.69,,,,,,,
967,87.79,92.03,99.14,91.94,,,,,,,
968,87.98,91.91,98.19,91.26,,,,,,,
969,87.39,92.09,97.6,91.19,,,,,,,
970,87.95,92.17,97.71,90.61,,,,,,,
971,87.84,92.45,98.8,91.23,,,,,,,
972,87.71,92.02,97.38,90.97,,,,,,,
973,87.88,92.31,97.39,91.79,,,,,,,
974,88.11,92.3,99.18,91.03,,,,,,,
975,88.08,92.17,100.48,91.51,,,,,,,
976,88.04,91.96,99.66,91.33,,,,,,,
977,88.03,92.09,99.71,91.61,,,,,,,
978,87.9,92.6,98.03,90.92,,,,,,,
979,88.14,92.04,98.58,91.81,,,,,,,
980,87.88,91.95,96.7,90.8,,,,,,,
981,87.7,92.25,99.27,90.83,,,,,,,
982,87.68,92.23,99.44,91.95,,,,,,,
983,87.74,92.05,99.35,91.17,,,,,,,
984,87.81,92.45,97.71,90.96,,,,,,,
985,87.83,92.28,98.08,91.45,,,,,,,
986,87.64,91.94,97.43,90.91,,,,,,,
987,87.4,92.07,99.55,91.73,,,,,,,
988,87.34,92.12,98.84,90.02,,,,,,,
989,87.86,92.06,97.96,90.81,,,,,,,
990,87.78,92.44,97.61,92.19,,,,,,,
991,87.78,91.99,99.14,90.9,,,,,,,
992,87.78,92.46,98.17,91.76,,,,,,,
993,87.51,91.95,98.96,91.3,,,,,,,
994,87.84,92.54,98.76,91.99,,,,,,,
995,88.08,92.39,98.5,91.43,,,,,,,
996,87.67,92.37,99.7,90.83,,,,,,,
997,87.83,91.69,99.03,90.82,,,,,,,
998,87.79,92.05,99.16,90.88,,,,,,,
999,87.72,91.86,99.77,90.98,,,,,,,
1000,87.99,91.9,100.7,90.89,,,,,,,
1001,87.37,92.15,97.73,91.25,,,,,,,
1002,87.7,92.38,99.94,91.43,,,,,,,
1003,87.46,91.94,99.98,91.43,,,,,,,
1004,87.68,92.2,99.79,91.24,,,,,,,
1005,87.68,92.25,101.14,90.95,,,,,,,
1006,87.93,91.94,98.51,90.2,,,,,,,
1007,87.91,92.33,97.49,91.72,,,,,,,
1008,87.95,92.54,99.46,92.5,,,,,,,
1009,87.64,92.44,99.99,91.6,,,,,,,
1010,87.77,92.03,99.71,91.36,,,,,,,
1011,88.2,91.99,99.19,91.34,,,,,,,
1012,87.63,92.15,100.22,90.94,,,,,,,
1013,87.85,92.05,99.2,91.34,,,,,,,
1014,88.08,92.18,98.01,91.41,,,,,,,
1015,87.97,91.78,100.32,91.32,,,,,,,
1016,87.59,92.35,99.48,91.5,,,,,,,
1017,87.64,92.05,100.06,90.99,,,,,,,
1018,87.91,92.05,100.38,90.62,,,,,,,
1019,87.79,92.65,100,91.02,,,,,,,
1020,88.12,92.08,99.46,90.92,,,,,,,
1021,87.84,92.5,99.67,92.24,,,,,,,
1022,87.45,92.39,99.91,91.58,,,,,,,
1023,87.8,92.21,97.91,91.63,,,,,,,
1024,87.8,92.25,98.11,90.45,,,,,,,
1025,87.67,92.04,99.82,91.53,,,,,,,
1026,87.65,92.57,99.95,91.19,,,,,,,
1027,87.89,92.07,98.83,90.34,,,,,,,
1028,87.91,92.22,100.06,90.5,,,,,,,
1029,87.81,92.22,100.22,91.86,,,,,,,
1030,87.74,91.75,98.9,90.39,,,,,,,
1031,87.63,92.35,101.16,91.66,,,,,,,
1032,87.52,92.31,99.09,90.41,,,,,,,
1033,87.72,92.1,98.66,91.1,,,,,,,
1034,87.97,92.17,99.54,90.03,,,,,,,
1035,87.97,92.32,98.58,90.17,,,,,,,
1036,88.16,92.1,100.87,90.49,,,,,,,
1037,88.2,91.99,101.14,91.74,,,,,,,
1038,88.07,92.41,99.28,90.37,,,,,,,
1039,88.08,92.18,98.43,91.98,,,,,,,
1040,87.94,92.37,96.95,91.49,,,,,,,
1041,88.1,92.27,98.03,90.63,,,,,,,
1042,88.26,92.46,98.8,91,,,,,,,
1043,87.96,92.05,98.67,91.11,,,,,,,
1044,87.53,92.47,97.42,91.5,,,,,,,
1045,88.07,92.03,99.12,90.94,,,,,,,
1046,88.07,92.15,100.37,91.67,,,,,,,
1047,88.14,92.42,98.53,91.86,,,,,,,
1048,87.84,91.86,101.16,90.93,,,,,,,
1049,87.88,92.18,100.74,91.75,,,,,,,
1050,87.84,92.1,99.03,91.31,,,,,,,
1051,87.99,92.16,98.74,91.22,,,,,,,
1052,87.74,92.07,99.14,90.8,,,,,,,
1053,87.81,92.01,101.84,92.59,,,,,,,
1054,87.59,91.95,99.59,91.29,,,,,,,
1055,88.12,92.18,99.02,90.4,,,,,,,
1056,88.06,92.54,99.67,91.34,,,,,,,
1057,87.79,92.04,98.29,90.67,,,,,,,
1058,87.57,91.9,98.57,92.15,,,,,,,
1059,87.68,92.31,98.42,92.08,,,,,,,
1060,87.6,92.66,99.17,91.89,,,,,,,
1061,87.75,92.05,98.35,91.21,,,,,,,
1062,87.6,92.46,98.58,91.41,,,,,,,
1063,88.39,92.14,96.49,91.22,,,,,,,
1064,87.84,91.98,97.17,91.71,,,,,,,
1065,87.78,91.7,100.42,90.83,,,,,,,
1066,88.16,92.19,99.1,91.51,,,,,,,
1067,87.68,91.99,99.87,91.03,,,,,,,
1068,88.18,92.23,100.02,90.19,,,,,,,
1069,88.07,92.38,98.96,91.08,,,,,,,
1070,87.8,92.2,97.98,91.25,,,,,,,
1071,87.97,92.08,100.92,91.66,,,,,,,
1072,88.08,92.13,100.36,90.79,,,,,,,
1073,88.16,91.98,99.73,92.03,,,,,,,
1074,87.89,91.91,100.81,90.85,,,,,,,
1075,87.94,91.99,97.71,91.08,,,,,,,
1076,88.03,92.18,99.85,91.09,,,,,,,
1077,87.82,92.03,101.1,90.73,,,,,,,
1078,87.86,92.14,100.68,90.91,,,,,,,
1079,88.15,92.44,98.58,91.77,,,,,,,
1080,88.15,92.1,101.97,91.83,,,,,,,
1081,88.08,92.32,100.31,91,,,,,,,
1082,88.17,92.3,99.98,91.29,,,,,,,
1083,88.25,92.11,99.88,91.06,,,,,,,
1084,88.41,92.15,99.29,91.85,,,,,,,
1085,88.42,92.4,100.87,91.03,,,,,,,
1086,88.11,92.19,99.83,92.05,,,,,,,
1087,88.19,92.09,98.77,90.87,,,,,,,
1088,88.35,92.4,100.15,90.87,,,,,,,
1089,88.27,92.29,99.94,90.58,,,,,,,
1090,87.97,92.18,98.31,91.45,,,,,,,
1091,87.81,92.2,98.8,90.9,,,,,,,
1092,88.24,92.17,100.01,91.6,,,,,,,
1093,87.83,92.32,99.66,90.92,,,,,,,
1094,88.27,92.02,101.77,91.26,,,,,,,
1095,88.1,92.47,100.95,91.39,,,,,,,
1096,88.26,92.43,98.15,92.27,,,,,,,
1097,87.84,92.14,97.75,91.01,,,,,,,
1098,87.99,92.4,100.41,90.8,,,,,,,
1099,88.2,92.24,102.39,91.34,,,,,,,
1100,88.31,92.3,98.12,91,,,,,,,
1101,88.1,92.12,99.79,90.13,,,,,,,
1102,88.23,92.31,99.73,90.73,,,,,,,
1103,88.63,92.34,99.46,90.26,,,,,,,
1104,87.79,92.02,99.51,91.53,,,,,,,
1105,87.99,92.41,99.76,90.84,,,,,,,
1106,88.24,92.12,100.31,91.77,,,,,,,
1107,88.15,92.52,101.52,90.07,,,,,,,
1108,87.99,92.1,99.05,91,,,,,,,
1109,88.24,92.47,99.06,91.71,,,,,,,
1110,88.41,91.99,99.03,91.49,,,,,,,
1111,88.38,92.13,100.73,90.02,,,,,,,
1112,88.26,92.27,98.02,91.54,,,,,,,
1113,88.26,92.31,100.49,91.86,,,,,,,
1114,88.45,91.99,99.27,92.04,,,,,,,
