532, 73.18, 77.93, 105.14, 93.9
533, 73.17, 78.28, 104.98, 92.88
534, 73.11, 78.62, 105.06, 93.88
535, 73.37, 78.26, 104.73, 94.93
536, 73.11, 78.47, 103.96, 94.09
537, 72.76, 78.53, 104.22, 93.78
538, 72.72, 78.75, 104.48, 93.64
539, 72.95, 78.79, 104.61, 94.26
540, 73.07, 78.52, 105.15, 94.58
541, 73.48, 78.98, 104.65, 94.02
542, 73.45, 78.08, 103.96, 94.5
543, 73.35, 78.96, 105.43, 93.62
544, 73.89, 78.89, 104.47, 93.61
545, 73.93, 78.82, 105.43, 92.96
546, 73.79, 78.74, 105.8, 92.84
547, 73.79, 79.06, 105.35, 93.49
548, 73.77, 78.79, 104.78, 93.72
549, 73.32, 79.05, 104.21, 94.25
550, 73.67, 79.22, 104.66, 94.12
551, 73.51, 79.17, 104.27, 93.95
552, 73.51, 79.16, 104.73, 94.21
553, 73.28, 79.11, 104.9, 93.57
554, 73.61, 79.62, 105.67, 94.76
555, 73.41, 79.36, 104.86, 93.9
556, 73.69, 79.4, 105.28, 95.22
557, 73.85, 79.13, 105.71, 94.74
558, 73.82, 78.89, 105.91, 94.79
559, 73.97, 79.21, 105.89, 94.66
560, 73.91, 79, 104.25, 93.85
561, 74.02, 78.87, 105.22, 94.02
562, 73.92, 79.26, 104.42, 93.38
563, 74.14, 79.39, 105.4, 93.9
564, 74.15, 79.3, 105.58, 92.97
565, 74.1, 79.06, 105.56, 93.79
566, 74.2, 79.33, 105.47, 94
567, 74.12, 79.55, 104.83, 92.71
568, 74.22, 79.66, 104.64, 93.79
569, 74.31, 79.46, 105.26, 93.48
570, 74.63, 79.4, 105.02, 93.55
571, 74.58, 79.46, 105.16, 92.6
572, 74.43, 79.58, 106.23, 93.38
573, 74.13, 79.31, 104.99, 94.04
574, 74.51, 79.42, 105.49, 93.84
575, 74.31, 79.37, 104.74, 93.72
576, 74.5, 79.33, 105.48, 92.64
577, 74.67, 79.49, 105.19, 93.49
578, 74.47, 79.6, 105, 92.9
579, 74.73, 79.42, 105.05, 93.05
580, 74.45, 79.91, 104.7, 93.54
581, 74.74, 79.99, 105.24, 93.86
582, 74.73, 80.02, 104.79, 94
583, 74.76, 80.16, 105.34, 94.68
584, 74.78, 80.39, 105.14, 95.17
585, 74.63, 80.18, 104.83, 94.62
586, 74.74, 80.46, 105.26, 94
587, 74.84, 80.48, 105.91, 94.48
588, 74.68, 80.02, 104.75, 93.43
589, 75.05, 80.14, 105.32, 94.34
590, 74.74, 80.09, 104.37, 93.81
591, 74.78, 80.02, 104.61, 94.18
592, 75.05, 80.32, 104.85, 93.5
593, 75, 80.53, 105.24, 93.79
594, 74.63, 80.54, 105.44, 92.77
595, 75.27, 80.39, 104.85, 94.83
596, 75.31, 80.32, 105.25, 93.5
597, 75.61, 80.25, 105.1, 92.96
598, 75.61, 80.3, 105.39, 93.38
599, 75.35, 80.35, 104.69, 94.06
600, 75.35, 80.22, 105.3, 94
601, 75.01, 80.29, 105.62, 94.14
602, 75.5, 80.49, 105.48, 94.34
603, 75.51, 80.41, 105.28, 93.46
604, 75.46, 80.79, 105.7, 95.29
605, 75.48, 80.81, 105.08, 93.79
606, 75.62, 80.69, 104.73, 93.64
607, 75.46, 81.1, 105.24, 94.06
608, 75.5, 80.66, 105.06, 94.58
609, 75.09, 80.96, 105.8, 94.26
610, 74.92, 81.22, 105.73, 94.19
611, 75.47, 81, 105.65, 94.68
612, 75.44, 80.76, 105.76, 93.61
613, 75.69, 80.65, 106.16, 93.94
614, 75.76, 80.81, 105.08, 93.73
615, 75.43, 80.78, 104.54, 94.01
616, 75.42, 80.82, 105.24, 93.83
617, 75.76, 80.71, 105.31, 93.57
618, 75.67, 80.73, 105.83, 93.37
619, 76.19, 80.87, 105.01, 93.85
620, 76.16, 80.97, 105.21, 94.88
621, 75.74, 81.24, 105.71, 92.96
622, 76.07, 81.09, 105.87, 92.52
623, 76.07, 80.95, 106.33, 94.08
624, 75.97, 81, 106.13, 93.59
