53,35.29,40.54,57.65,46.33,,,,,,
54,35.47,40.65,58.74,46.59,,,,,,
55,35.72,41.06,59.66,46.78,,,,,,
56,35.95,41.2,60.14,47.19,,,,,,
57,35.88,41.89,60.32,48.07,,,,,,
58,36.05,42.54,61.23,47.25,,,,,,
59,36.28,42.81,61.75,48.03,,,,,,
60,36.62,43.23,62.13,49.05,,,,,,
61,36.76,43.62,63.42,49.15,,,,,,
62,36.87,44.18,63.83,49.52,,,,,,
63,36.88,44.59,64.28,49.57,,,,,,
64,37.18,44.88,65.69,50.22,,,,,,
65,37.12,45.32,65.72,50.74,,,,,,
66,37.44,45.65,66.43,51.79,,,,,,
67,37.8,46.16,67.01,52.97,,,,,,
68,38.1,46.79,67.66,52.42,,,,,,
69,38.39,47.52,68.65,53.36,,,,,,
70,38.64,47.88,68.94,53.28,,,,,,
71,38.57,48.18,69.59,53.86,,,,,,
72,39.13,48.56,70.67,54.56,,,,,,
73,39.12,49.21,71.34,54.77,,,,,,
74,39.3,49.51,71.53,54.81,,,,,,
75,39.47,49.99,71.87,54.38,,,,,,
76,39.87,50.64,72.77,55.54,,,,,,
77,40.08,50.98,73.28,55.85,,,,,,
78,40.5,51.92,74.05,56.73,,,,,,
79,40.69,52.07,75.63,57.22,,,,,,
80,40.86,52.34,75.49,57.61,,,,,,
81,41.28,53.31,76.54,58.05,,,,,,
82,41.68,53.62,77.41,58.45,,,,,,
83,42.03,54,78.08,58.22,,,,,,
84,42.14,54.71,78.3,58.45,,,,,,
85,42.69,55.43,79.19,59.76,,,,,,
86,42.81,55.89,79.06,60.43,,,,,,
87,43.33,56.48,79.9,60.39,,,,,,
88,43.46,57.17,81.16,61.25,,,,,,
89,43.91,57.35,81.55,60.19,,,,,,
90,44.31,58.29,82.66,61.9,,,,,,
91,44.67,58.73,83.11,61.87,,,,,,
92,45.26,59.42,83.39,62.41,,,,,,
93,45.47,59.85,84.89,63.9,,,,,,
94,46.04,60.47,85.15,63.12,,,,,,
95,46.16,61.07,86.55,63.7,,,,,,
96,46.72,62.08,86.86,64.29,,,,,,
97,47.36,62.21,87.14,63.87,,,,,,
98,47.67,63.17,88.31,65.57,,,,,,
99,48.14,63.32,87.55,64.95,,,,,,
100,48.41,64.04,89.35,64.21,,,,,,
101,49,64.98,90.3,66.11,,,,,,
102,49.49,65.2,90.57,65.19,,,,,,
103,49.65,66.01,90.86,66.03,,,,,,
104,50.22,66.45,91.99,65.62,,,,,,
105,50.67,67.09,92.28,66.38,,,,,,
106,51.06,67.62,93.45,66.79,,,,,,
107,51.61,68.1,94.24,66.64,,,,,,
108,52.24,68.95,93.7,66.41,,,,,,
109,52.64,69.43,94.9,67.72,,,,,,
110,53,69.73,95.03,67.41,,,,,,
111,53.53,70.66,95.53,68.01,,,,,,
112,53.97,71.49,96.17,68.02,,,,,,
113,54.56,72.18,96.85,68.16,,,,,,
114,55.09,72.88,96.45,68.55,,,,,,
115,55.49,73.24,96.12,68.95,,,,,,
116,56.05,74.04,97.33,68.5,,,,,,
117,56.62,74.5,97.12,68.69,,,,,,
118,56.9,75.11,97.32,69.7,,,,,,
119,57.35,75.83,97.65,69.87,,,,,,
120,57.64,76.47,96.72,71.56,,,,,,
121,58.33,76.83,96.8,72.02,,,,,,
122,59.09,77.35,96.65,74.24,,,,,,
123,59.35,78.31,98.1,74.5,,,,,,
124,60.03,78.95,97.72,75.7,,,,,,
125,60.76,79.08,96.88,76.42,,,,,,
126,60.84,80.24,97.33,77.17,,,,,,
127,61.29,80.25,97.48,78.79,,,,,,
128,61.78,81.25,97.53,78.38,,,,,,
129,62.24,81.6,97.32,79.7,,,,,,
130,62.56,82.44,97.86,80.79,,,,,,
131,63.24,82.78,98.1,80.38,,,,,,
132,63.58,83.42,96.46,80.47,,,,,,
133,64.31,83.86,97.32,81.39,,,,,,
134,64.42,84.69,97.32,83.16,,,,,,
135,65.32,85.25,97.61,86.06,,,,,,
136,65.4,85.45,97.27,87.26,,,,,,
137,65.83,85.78,97.58,87.97,,,,,,
138,66.49,86.84,97.28,87.45,,,,,,
139,66.82,86.98,97.01,87.39,,,,,,
140,67.69,87.57,97.61,88.15,,,,,,
141,67.89,87.91,97.46,88.06,,,,,,
142,68.3,88.44,97.39,88.12,,,,,,
143,68.39,88.65,96.83,88.7,,,,,,
144,69.41,88.61,97.75,88.36,,,,,,
145,69.39,89.66,97.61,90.01,,,,,,
146,69.86,89.72,97.89,89.76,,,,,,
147,69.89,89.67,98.36,89.91,,,,,,
148,70.82,90.08,98.87,90.41,,,,,,
149,70.94,90.13,98,90.23,,,,,,
150,71.38,90.59,98.55,89.68,,,,,,
151,71.52,91.02,98.17,90.27,,,,,,
152,71.9,90.98,98.84,90.64,,,,,,
153,72.61,91.34,98.69,90.58,,,,,,
154,72.95,91.76,99.76,89.99,,,,,,
155,72.98,92.03,98.68,91.06,,,,,,
156,73.68,92.17,99.17,92,,,,,,
157,73.81,92.22,98.68,91.21,,,,,,
158,74.08,92.46,97.97,91.78,,,,,,
159,74.54,92.83,98.11,91.39,,,,,,
160,75.05,92.51,98.26,92.18,,,,,,
161,75.18,92.46,98.66,91.54,,,,,,
