458,92.41,93.01,98.38,93.69,,,,,,
459,92.95,92.76,97.59,94.02,,,,,,
460,92.63,92.81,98.53,93.42,,,,,,
461,92.76,92.5,97.74,94.36,,,,,,
462,92.28,92.72,98.56,94.11,,,,,,
463,92.4,92.58,98.35,94.16,,,,,,
464,92.5,92.4,98.65,93.71,,,,,,
465,92.94,92.69,98.36,93.68,,,,,,
466,92.64,92.77,98.26,94.61,,,,,,
467,92.37,92.66,97.71,93.32,,,,,,
468,92.56,92.83,97.86,94.25,,,,,,
469,92.83,92.62,99.22,94.93,,,,,,
470,92.81,92.96,98.27,94.23,,,,,,
471,92.76,92.73,98.01,94.18,,,,,,
472,92.68,93.27,98.28,94.2,,,,,,
473,92.28,92.89,99.02,93.99,,,,,,
474,92.55,92.77,98.58,94.23,,,,,,
475,92.62,92.71,97.63,93.71,,,,,,
476,92.64,93.12,98.23,93.82,,,,,,
477,92.75,92.37,98.14,94.31,,,,,,
478,92.51,92.72,97.13,94.69,,,,,,
479,92.31,92.66,98.23,93.97,,,,,,
480,92.66,92.88,98.26,94.46,,,,,,
481,92.39,93.09,98.84,93.84,,,,,,
482,92.26,92.9,97.96,93.89,,,,,,
483,92.77,92.83,97.94,94.07,,,,,,
484,92.34,92.77,98.65,93.68,,,,,,
485,92.35,92.84,98.33,94.83,,,,,,
486,92.6,92.99,98.51,94.09,,,,,,
487,92.78,93.22,98.1,94.33,,,,,,
488,92.49,92.77,98.56,93.86,,,,,,
489,92.79,93.04,97.47,93.99,,,,,,
490,92.86,92.87,98.8,94.07,,,,,,
491,92.64,92.9,98.71,93.46,,,,,,
492,92.64,92.76,97.95,93.99,,,,,,
493,92.8,93.06,98.36,93.4,,,,,,
494,92.7,92.37,97.98,93.41,,,,,,
495,92.3,92.81,98.79,94.07,,,,,,
496,92.55,93.08,98.04,93.36,,,,,,
497,92.94,92.91,98.16,93.45,,,,,,
498,92.73,92.87,98.84,93.92,,,,,,
499,92.82,92.6,99.11,92.91,,,,,,
500,92.84,93.23,98.82,93.35,,,,,,
501,92.64,92.84,98.35,92.97,,,,,,
502,92.59,92.81,98.65,93.03,,,,,,
503,92.7,93.18,98.83,94,,,,,,
504,92.74,93.33,98.52,93.43,,,,,,
505,92.55,92.84,98.62,94.08,,,,,,
506,92.82,92.89,98.8,93.68,,,,,,
507,92.61,92.72,98.35,94.2,,,,,,
508,93.12,92.96,98.29,93.67,,,,,,
509,92.43,92.62,98.66,94.51,,,,,,
510,92.92,92.97,99.07,94.04,,,,,,
511,92.94,92.98,98.55,93.87,,,,,,
512,92.74,93.09,98.7,93.76,,,,,,
513,92.81,93.13,98.21,94.19,,,,,,
514,93.01,92.85,98.78,93.69,,,,,,
515,92.59,92.73,99.2,94.34,,,,,,
516,92.77,92.92,98.89,94.38,,,,,,
517,93.1,92.79,98.64,93.45,,,,,,
518,92.86,93.15,98.87,93,,,,,,
519,92.6,93.07,98.56,94.59,,,,,,
520,92.69,92.84,98.35,93.69,,,,,,
521,93.01,93.05,98.75,94.13,,,,,,
522,92.28,92.71,98.55,93.45,,,,,,
523,92.99,93,98.85,94.4,,,,,,
524,92.75,92.59,98.69,93.93,,,,,,
525,92.7,93.17,98.98,93.3,,,,,,
526,92.54,92.78,97.99,93.85,,,,,,
527,92.73,92.7,98.46,93.67,,,,,,
528,92.99,92.99,98.61,94.35,,,,,,
529,92.76,92.77,99.44,93.62,,,,,,
530,93.14,93.25,99.35,93.09,,,,,,
531,93.02,92.81,98.56,94.02,,,,,,
532,92.72,92.84,100.25,94.23,,,,,,
533,92.7,92.96,99.14,94.38,,,,,,
534,92.69,92.81,99.17,94.33,,,,,,
535,92.98,92.92,99.1,94.51,,,,,,
536,92.84,93.48,99.57,94.01,,,,,,
537,92.97,93.04,99.2,93.76,,,,,,
538,92.62,92.97,99.16,94.28,,,,,,
539,92.78,93.19,99.28,93.93,,,,,,
540,92.79,92.8,99.4,93.55,,,,,,
541,92.49,92.79,99.63,94.41,,,,,,
542,92.95,92.63,98.82,93.66,,,,,,
543,93.13,93.29,98.73,94.78,,,,,,
544,92.99,92.95,99.2,94.55,,,,,,
545,92.61,93.18,98.44,93.59,,,,,,
546,93.3,93.16,99.7,93.52,,,,,,
547,92.81,93.07,99.53,94.39,,,,,,
548,93.03,93.04,99.42,94.33,,,,,,
549,92.65,93.11,99.01,94.85,,,,,,
550,92.98,93.39,99.11,92.93,,,,,,
551,92.55,92.8,99.84,94.26,,,,,,
552,93.05,93.27,99.4,93.75,,,,,,
553,92.95,93.4,98.7,94.84,,,,,,
554,93.09,92.99,99.63,93.98,,,,,,
555,93.12,92.9,98.99,93.95,,,,,,
556,92.69,93.15,99.23,94.34,,,,,,
557,92.76,93,99.5,94.13,,,,,,
558,92.93,93.17,100.07,95.05,,,,,,
559,92.93,93.03,98.88,93.1,,,,,,
560,93,92.94,98.96,94.08,,,,,,
561,93.15,93.06,99.17,94.25,,,,,,
562,92.96,93.48,100.24,93.81,,,,,,
563,93.05,92.83,99.21,94.54,,,,,,
564,92.99,93.43,99.43,93.62,,,,,,
565,92.79,93.37,99.38,92.58,,,,,,
566,93.17,93.52,99.67,93.89,,,,,,
567,92.97,93.07,99.75,93.65,,,,,,
568,93.08,93.25,99.55,93.41,,,,,,
569,92.98,93.29,100.36,93.48,,,,,,
570,93.15,93.42,100.79,93.56,,,,,,
571,93.25,93.29,100.06,93.39,,,,,,
572,92.96,93.25,99.96,94.16,,,,,,
573,93.06,93.4,99.52,93.12,,,,,,
574,93.04,93.23,99.69,92.79,,,,,,
575,92.81,93.16,99.37,92.46,,,,,,
576,93.26,93.46,100.03,93.31,,,,,,
577,92.96,93.39,99.73,94.01,,,,,,
578,93.17,93.42,99.25,94.21,,,,,,
579,93.25,93.3,99.79,93.12,,,,,,
580,93.27,93.42,100.4,93.83,,,,,,
