ruta,fuente,modelo,dataset,partition_key,fuentes_equivalentes,tipo,antena,num_antenas,caso,potencia_W
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_15W/modelo_Doble_slot_2ant_dset_c3_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p15","modelo_Doble_slot_2ant__dset_c3_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_20W/modelo_Doble_slot_2ant_dset_c3_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p20","modelo_Doble_slot_2ant__dset_c3_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_25W/modelo_Doble_slot_2ant_dset_c3_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p25","modelo_Doble_slot_2ant__dset_c3_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_30W/modelo_Doble_slot_2ant_dset_c3_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p30","modelo_Doble_slot_2ant__dset_c3_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_35W/modelo_Doble_slot_2ant_dset_c3_p35.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p35","modelo_Doble_slot_2ant__dset_c3_p35","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,35
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_40W/modelo_Doble_slot_2ant_dset_c3_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p40","modelo_Doble_slot_2ant__dset_c3_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_45W/modelo_Doble_slot_2ant_dset_c3_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p45","modelo_Doble_slot_2ant__dset_c3_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_5W/modelo_Doble_slot_2ant_dset_c3_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p5","modelo_Doble_slot_2ant__dset_c3_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_50W/modelo_Doble_slot_2ant_dset_c3_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","modelo_Doble_slot_2ant","dset_c3_p50","modelo_Doble_slot_2ant__dset_c3_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo4.mat|/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_Masivo2.mat","Doble_slot","2ant",2,3,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_0/Potencia_10W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c0_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c0_p10","modelo_Doble_slot_2ant__src_000EB0C5__dset_c0_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,0,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_0/Potencia_5W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c0_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c0_p5","modelo_Doble_slot_2ant__src_000EB0C5__dset_c0_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,0,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_10W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c1_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c1_p10","modelo_Doble_slot_2ant__src_000EB0C5__dset_c1_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_5W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c1_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c1_p5","modelo_Doble_slot_2ant__src_000EB0C5__dset_c1_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_10W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p10","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_15W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p15","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_20W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p20","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_25W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p25","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_30W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p30","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_35W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p35.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p35","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p35","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,35
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_40W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p40","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_45W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p45","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_5W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p5","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_3/Potencia_50W/modelo_Doble_slot_2ant_src_000EB0C5_dset_c3_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB0C5","dset_c3_p50","modelo_Doble_slot_2ant__src_000EB0C5__dset_c3_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,3,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_5/Potencia_10W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c5_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c5_p10","modelo_Doble_slot_2ant__src_000EB7D8__dset_c5_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,5,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_5/Potencia_15W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c5_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c5_p15","modelo_Doble_slot_2ant__src_000EB7D8__dset_c5_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,5,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_5/Potencia_5W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c5_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c5_p5","modelo_Doble_slot_2ant__src_000EB7D8__dset_c5_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,5,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_7/Potencia_10W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c7_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c7_p10","modelo_Doble_slot_2ant__src_000EB7D8__dset_c7_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,7,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_7/Potencia_15W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c7_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c7_p15","modelo_Doble_slot_2ant__src_000EB7D8__dset_c7_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,7,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_7/Potencia_20W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c7_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c7_p20","modelo_Doble_slot_2ant__src_000EB7D8__dset_c7_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,7,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_7/Potencia_25W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c7_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c7_p25","modelo_Doble_slot_2ant__src_000EB7D8__dset_c7_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,7,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_7/Potencia_30W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c7_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c7_p30","modelo_Doble_slot_2ant__src_000EB7D8__dset_c7_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,7,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_7/Potencia_5W/modelo_Doble_slot_2ant_src_000EB7D8_dset_c7_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant__src_000EB7D8","dset_c7_p5","modelo_Doble_slot_2ant__src_000EB7D8__dset_c7_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,7,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_15W/modelo_Doble_slot_2ant_pendientes_dset_c1_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p15","modelo_Doble_slot_2ant_pendientes__dset_c1_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_20W/modelo_Doble_slot_2ant_pendientes_dset_c1_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p20","modelo_Doble_slot_2ant_pendientes__dset_c1_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_25W/modelo_Doble_slot_2ant_pendientes_dset_c1_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p25","modelo_Doble_slot_2ant_pendientes__dset_c1_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_30W/modelo_Doble_slot_2ant_pendientes_dset_c1_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p30","modelo_Doble_slot_2ant_pendientes__dset_c1_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_35W/modelo_Doble_slot_2ant_pendientes_dset_c1_p35.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p35","modelo_Doble_slot_2ant_pendientes__dset_c1_p35","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,35
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_40W/modelo_Doble_slot_2ant_pendientes_dset_c1_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p40","modelo_Doble_slot_2ant_pendientes__dset_c1_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_45W/modelo_Doble_slot_2ant_pendientes_dset_c1_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p45","modelo_Doble_slot_2ant_pendientes__dset_c1_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_1/Potencia_50W/modelo_Doble_slot_2ant_pendientes_dset_c1_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c1_p50","modelo_Doble_slot_2ant_pendientes__dset_c1_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,1,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_2/Potencia_10W/modelo_Doble_slot_2ant_pendientes_dset_c2_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c2_p10","modelo_Doble_slot_2ant_pendientes__dset_c2_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,2,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_2/Potencia_15W/modelo_Doble_slot_2ant_pendientes_dset_c2_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c2_p15","modelo_Doble_slot_2ant_pendientes__dset_c2_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,2,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_2/Potencia_20W/modelo_Doble_slot_2ant_pendientes_dset_c2_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c2_p20","modelo_Doble_slot_2ant_pendientes__dset_c2_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,2,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_2/Potencia_25W/modelo_Doble_slot_2ant_pendientes_dset_c2_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c2_p25","modelo_Doble_slot_2ant_pendientes__dset_c2_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,2,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_2/Potencia_30W/modelo_Doble_slot_2ant_pendientes_dset_c2_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c2_p30","modelo_Doble_slot_2ant_pendientes__dset_c2_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,2,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/2ant/Caso_2/Potencia_35W/modelo_Doble_slot_2ant_pendientes_dset_c2_p35.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_2ant_pendientes","dset_c2_p35","modelo_Doble_slot_2ant_pendientes__dset_c2_p35","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","2ant",2,2,35
